px,py,pz,vx,vy,vz,q1,q2,q3,q4,GPS_px,GPS_py,GPS_pz,IMU_vx,IMU_vy,IMU_vz
4.999999022,-2.999999413,1.999999609,9.78E-08,-5.87E-08,3.91E-08,1,0,0,0,5.01774647,-2.739499271,1.967075241,-0.000933444,0.00200856,-0.016018486
4.999999032,-2.999999419,1.999999613,9.68E-08,-5.81E-08,3.87E-08,1,0,0,0,5.029118237,-3.037545133,1.983766146,0.002047133,-0.005265882,-0.011025336
4.999999042,-2.999999425,1.999999617,9.58E-08,-5.75E-08,3.83E-08,1,0,0,0,5.069082436,-3.036130795,2.209477129,0.002511197,0.013656389,0.003624726
4.999999051,-2.999999431,1.99999962,9.49E-08,-5.69E-08,3.80E-08,1,0,0,0,5.212984273,-3.025062009,2.161417473,-0.009832597,-0.002407091,0.019306977
4.999999061,-2.999999436,1.999999624,9.39E-08,-5.64E-08,3.76E-08,1,0,0,0,4.879210576,-3.003439158,2.073187487,0.006257049,0.016885957,-0.00541258
4.99999907,-2.999999442,1.999999628,9.30E-08,-5.58E-08,3.72E-08,1,0,0,0,5.081770287,-2.834943666,2.080400773,0.009557869,-0.000622324,0.001985907
4.999999079,-2.999999448,1.999999632,9.21E-08,-5.52E-08,3.68E-08,1,0,0,0,4.783320133,-2.894352179,2.025775594,-0.008286301,-0.011994373,-0.005959487
4.999999089,-2.999999453,1.999999635,9.11E-08,-5.47E-08,3.65E-08,1,0,0,0,5.017334928,-2.933846378,1.968692122,-0.00456364,-0.006368301,-0.009818498
4.999999098,-2.999999459,1.999999639,9.02E-08,-5.41E-08,3.61E-08,1,0,0,0,4.874463531,-2.975517678,2.028974943,-0.001170131,0.003997038,0.00484315
4.999999107,-2.999999464,1.999999643,8.93E-08,-5.36E-08,3.57E-08,1,0,0,0,5.111016387,-3.191622863,2.041053827,0.003310994,0.012338845,-0.001823968
4.999999116,-2.999999469,1.999999646,8.84E-08,-5.31E-08,3.54E-08,1,0,0,0,5.031014572,-2.932720057,2.257839482,0.002189367,-0.006707081,0.003776578
4.999999125,-2.999999475,1.99999965,8.75E-08,-5.25E-08,3.50E-08,1,0,0,0,5.010013566,-3.18021837,2.020176955,0.005084116,-0.007692288,-0.017102851
4.999999133,-2.99999948,1.999999653,8.67E-08,-5.20E-08,3.47E-08,1,0,0,0,5.139085568,-2.789612317,1.883841358,0.012454929,0.012578475,0.008000707
4.999999142,-2.999999485,1.999999657,8.58E-08,-5.15E-08,3.43E-08,1,0,0,0,5.095155026,-2.977297729,1.970996123,-0.000932964,0.001205585,0.011888365
4.999999151,-2.99999949,1.99999966,8.49E-08,-5.10E-08,3.40E-08,1,0,0,0,5.022696902,-2.906336646,1.966448741,0.004647816,-0.018075367,-0.008963685
4.999999159,-2.999999495,1.999999664,8.41E-08,-5.05E-08,3.36E-08,1,0,0,0,5.133333857,-3.035527537,1.997262595,-0.015589658,0.006377977,0.006655369
4.999999167,-2.9999995,1.999999667,8.33E-08,-5.00E-08,3.33E-08,1,0,0,0,4.89675152,-2.923062882,2.164128954,0.010278902,-0.016081394,0.001105674
4.999999176,-2.999999505,1.99999967,8.24E-08,-4.95E-08,3.30E-08,1,0,0,0,5.065373447,-2.985755075,1.893507111,-0.006910022,0.003860018,0.010936985
4.999999184,-2.99999951,1.999999674,8.16E-08,-4.90E-08,3.26E-08,1,0,0,0,4.984259822,-2.928030839,2.052428224,-0.00838381,0.012175663,-0.005168065
4.999999192,-2.999999515,1.999999677,8.08E-08,-4.85E-08,3.23E-08,1,0,0,0,4.996710382,-3.083367389,1.91323402,0.002760704,0.018591196,0.007151655
4.9999992,-2.99999952,1.99999968,8.00E-08,-4.80E-08,3.20E-08,1,0,0,0,4.993438578,-3.039956085,1.996921642,0.007004076,0.01093235,-0.014762412
4.999999208,-2.999999525,1.999999683,7.92E-08,-4.75E-08,3.17E-08,1,0,0,0,5.040572932,-2.955038916,2.080618084,-0.018424994,-0.009717278,0.010151318
4.999999216,-2.99999953,1.999999686,7.84E-08,-4.70E-08,3.14E-08,1,0,0,0,5.05288023,-2.885966538,1.905794761,0.003043585,-0.01982429,0.005439252
4.999999224,-2.999999534,1.99999969,7.76E-08,-4.66E-08,3.10E-08,1,0,0,0,4.896826731,-3.012178452,1.965447182,-0.004385153,-0.013714539,0.000536144
4.999999232,-2.999999539,1.999999693,7.68E-08,-4.61E-08,3.07E-08,1,0,0,0,4.987125294,-2.802358479,1.916673932,-0.003152858,-0.014095373,-0.008616786
4.999999239,-2.999999544,1.999999696,7.61E-08,-4.56E-08,3.04E-08,1,0,0,0,4.987948973,-3.025444909,2.080658765,0.000756671,0.000267859,-0.001750283
4.999999247,-2.999999548,1.999999699,7.53E-08,-4.52E-08,3.01E-08,1,0,0,0,5.067842193,-3.035065862,1.804602228,-0.011109848,-0.002786478,0.008185096
4.999999255,-2.999999553,1.999999702,7.45E-08,-4.47E-08,2.98E-08,1,0,0,0,4.909875005,-3.196181143,1.891399097,0.000412077,-0.009726559,0.016853776
4.999999262,-2.999999557,1.999999705,7.38E-08,-4.43E-08,2.95E-08,1,0,0,0,5.034226565,-3.117074005,1.824148463,0.001136527,0.008198886,-0.003782419
4.999999269,-2.999999562,1.999999708,7.31E-08,-4.38E-08,2.92E-08,1,0,0,0,4.788781745,-3.146359139,1.91969309,0.020890277,0.006920799,-0.002188674
4.999999277,-2.999999566,1.999999711,7.23E-08,-4.34E-08,2.89E-08,1,0,0,0,4.936974626,-2.967377818,1.901513501,0.00846013,-0.000918703,0.008150056
4.999999284,-2.99999957,1.999999714,7.16E-08,-4.30E-08,2.86E-08,1,0,0,0,4.992801054,-2.830338428,1.877819503,0.027346705,0.017813872,-0.008755552
4.999999291,-2.999999575,1.999999716,7.09E-08,-4.25E-08,2.84E-08,1,0,0,0,4.947857151,-3.121986472,1.882205156,0.002471173,0.001447038,-0.001998876
4.999999298,-2.999999579,1.999999719,7.02E-08,-4.21E-08,2.81E-08,1,0,0,0,5.071565398,-3.041291045,2.008771908,0.002264712,-0.012771161,-0.002845569
4.999999305,-2.999999583,1.999999722,6.95E-08,-4.17E-08,2.78E-08,1,0,0,0,4.909063433,-2.935914587,2.084705858,0.010873883,-0.009241986,0.014444462
4.999999312,-2.999999587,1.999999725,6.88E-08,-4.13E-08,2.75E-08,1,0,0,0,5.016492959,-3.04986074,2.027552346,-0.014763336,-0.003252043,-0.00010181
4.999999319,-2.999999591,1.999999728,6.81E-08,-4.09E-08,2.72E-08,1,0,0,0,5.02683772,-3.199917362,1.851060085,-0.018542155,0.011446607,-0.017965187
4.999999326,-2.999999596,1.99999973,6.74E-08,-4.04E-08,2.70E-08,1,0,0,0,5.158583048,-3.048947646,1.922177039,0.011893462,-0.02604606,-0.004777028
4.999999333,-2.9999996,1.999999733,6.67E-08,-4.00E-08,2.67E-08,1,0,0,0,4.876029551,-3.041415421,2.028041984,-0.014888791,-0.003111769,-0.002843923
4.999999339,-2.999999604,1.999999736,6.61E-08,-3.96E-08,2.64E-08,1,0,0,0,4.986029837,-2.975059856,1.998336761,-0.006995362,0.007047408,-0.010383052
4.999999346,-2.999999608,1.999999738,6.54E-08,-3.92E-08,2.62E-08,1,0,0,0,4.959948126,-2.985166132,1.849529461,-0.00899549,-0.004119139,-0.001879502
4.999999352,-2.999999611,1.999999741,6.48E-08,-3.89E-08,2.59E-08,1,0,0,0,5.117221155,-2.935752542,2.073660802,0.007354311,0.005873235,-0.008570224
4.999999359,-2.999999615,1.999999744,6.41E-08,-3.85E-08,2.56E-08,1,0,0,0,4.965125888,-2.964127269,1.87223319,0.00627277,-0.006838824,0.003511788
4.999999365,-2.999999619,1.999999746,6.35E-08,-3.81E-08,2.54E-08,1,0,0,0,5.025000994,-2.771168851,1.926404126,-0.004298652,0.007168601,0.00026709
4.999999372,-2.999999623,1.999999749,6.28E-08,-3.77E-08,2.51E-08,1,0,0,0,4.859071414,-2.8227326,2.013658478,-0.005178015,-0.006695564,-0.004004795
4.999999378,-2.999999627,1.999999751,6.22E-08,-3.73E-08,2.49E-08,1,0,0,0,4.946207425,-3.07206321,1.992058929,0.000976159,-0.003191193,-0.007691393
4.999999384,-2.99999963,1.999999754,6.16E-08,-3.70E-08,2.46E-08,1,0,0,0,5.18986055,-3.079321938,2.086615312,0.00211168,0.010524222,0.023008604
4.99999939,-2.999999634,1.999999756,6.10E-08,-3.66E-08,2.44E-08,1,0,0,0,5.026796295,-3.038668167,2.125681538,-0.005647528,0.017801316,0.005673575
4.999999396,-2.999999638,1.999999759,6.04E-08,-3.62E-08,2.41E-08,1,0,0,0,4.95288258,-2.789419104,1.901037237,0.019079661,0.004600115,0.006593683
4.999999402,-2.999999641,1.999999761,5.98E-08,-3.59E-08,2.39E-08,1,0,0,0,4.986222078,-2.961764996,1.987984961,-0.008575332,0.005014,0.003217995
4.999999408,-2.999999645,1.999999763,5.92E-08,-3.55E-08,2.37E-08,1,0,0,0,4.781857179,-2.959284556,1.945185281,-0.006203011,-0.013548991,-0.009400271
4.999999414,-2.999999649,1.999999766,5.86E-08,-3.51E-08,2.34E-08,1,0,0,0,5.034245585,-2.980518197,2.016543004,0.008706993,-0.007338578,0.00553531
4.99999942,-2.999999652,1.999999768,5.80E-08,-3.48E-08,2.32E-08,1,0,0,0,4.948597852,-3.035450895,1.975590013,-0.002515528,-0.000360466,0.00503806
4.999999426,-2.999999656,1.99999977,5.74E-08,-3.44E-08,2.30E-08,1,0,0,0,5.115364282,-3.013424971,2.2073063,-0.008828171,-8.28E-05,-0.006873675
4.999999432,-2.999999659,1.999999773,5.68E-08,-3.41E-08,2.27E-08,1,0,0,0,4.89642782,-3.034714886,2.10746821,0.030485617,0.003974378,-0.004507628
4.999999437,-2.999999662,1.999999775,5.63E-08,-3.38E-08,2.25E-08,1,0,0,0,5.00109137,-3.110622282,1.986162933,0.017743935,-0.017601815,0.003413743
4.999999443,-2.999999666,1.999999777,5.57E-08,-3.34E-08,2.23E-08,1,0,0,0,5.194764569,-3.185832416,1.968533246,-0.010901981,0.009874518,0.008796274
4.999999449,-2.999999669,1.999999779,5.51E-08,-3.31E-08,2.21E-08,1,0,0,0,5.029200821,-2.82695962,1.891152088,0.021986097,0.01104517,0.014612408
4.999999454,-2.999999672,1.999999782,5.46E-08,-3.28E-08,2.18E-08,1,0,0,0,5.008088763,-3.023060072,1.755957731,-0.005809311,-0.004093116,0.015601901
4.99999946,-2.999999676,1.999999784,5.40E-08,-3.24E-08,2.16E-08,1,0,0,0,5.119197184,-3.010179108,2.042696978,0.00983725,0.006614671,-0.006474495
4.999999465,-2.999999679,1.999999786,5.35E-08,-3.21E-08,2.14E-08,1,0,0,0,4.931447235,-2.972425929,1.939682319,-0.003572308,-0.004476749,-0.023967564
4.99999947,-2.999999682,1.999999788,5.30E-08,-3.18E-08,2.12E-08,1,0,0,0,4.994312424,-2.964720333,1.973871411,-0.009810966,0.012381501,-0.007480834
4.999999476,-2.999999685,1.99999979,5.24E-08,-3.15E-08,2.10E-08,1,0,0,0,4.99436408,-3.032954194,2.068859039,0.002018655,0.014987266,-0.015173016
4.999999481,-2.999999689,1.999999792,5.19E-08,-3.11E-08,2.08E-08,1,0,0,0,4.974497285,-2.937790689,1.968543954,-0.010152095,0.016706738,0.006590687
4.999999486,-2.999999692,1.999999794,5.14E-08,-3.08E-08,2.06E-08,1,0,0,0,4.910857841,-2.99307566,1.968020526,0.002807865,-0.009074294,-0.009957805
4.999999491,-2.999999695,1.999999796,5.09E-08,-3.05E-08,2.04E-08,1,0,0,0,5.021855794,-2.94550892,1.917947044,-0.002075643,-0.001082051,0.03282522
4.999999496,-2.999999698,1.999999799,5.04E-08,-3.02E-08,2.01E-08,1,0,0,0,4.972077548,-3.000970862,1.933685297,-0.015052612,0.003862354,0.015095227
4.999999501,-2.999999701,1.999999801,4.99E-08,-2.99E-08,1.99E-08,1,0,0,0,5.001447077,-3.084224427,2.139079995,0.002799631,0.024600954,0.013874652
4.999999506,-2.999999704,1.999999803,4.94E-08,-2.96E-08,1.97E-08,1,0,0,0,5.044242369,-3.13995271,2.014094738,-0.022220793,0.000309864,0.01120875
4.999999511,-2.999999707,1.999999804,4.89E-08,-2.93E-08,1.96E-08,1,0,0,0,5.047041757,-3.043810412,1.952574646,0.021117408,-0.002650539,-0.011519576
4.999999516,-2.99999971,1.999999806,4.84E-08,-2.90E-08,1.94E-08,1,0,0,0,4.952261483,-3.131271841,2.059524838,-0.002797137,-0.005672616,0.018119067
4.999999521,-2.999999713,1.999999808,4.79E-08,-2.87E-08,1.92E-08,1,0,0,0,4.860472744,-3.023773946,1.956465124,-0.004707456,0.000810707,-0.009810225
4.999999526,-2.999999715,1.99999981,4.74E-08,-2.85E-08,1.90E-08,1,0,0,0,5.005151714,-3.075431477,2.077832287,-0.00676167,0.007575075,-0.007946953
4.999999531,-2.999999718,1.999999812,4.69E-08,-2.82E-08,1.88E-08,1,0,0,0,4.962268087,-2.988602365,2.097838703,-0.01745998,-0.003740837,-0.00826011
4.999999535,-2.999999721,1.999999814,4.65E-08,-2.79E-08,1.86E-08,1,0,0,0,4.92851381,-2.740046626,2.142970508,0.00048097,0.003248927,0.016581403
4.99999954,-2.999999724,1.999999816,4.60E-08,-2.76E-08,1.84E-08,1,0,0,0,4.936275172,-3.161556725,1.961407641,-0.015394161,0.007573428,0.012353253
4.999999544,-2.999999727,1.999999818,4.56E-08,-2.73E-08,1.82E-08,1,0,0,0,5.057593652,-3.051671477,1.973484137,0.012371388,-0.016836582,0.002048823
4.999999549,-2.999999729,1.99999982,4.51E-08,-2.71E-08,1.80E-08,1,0,0,0,5.0936228,-3.116803044,1.924413616,0.004915431,-0.013550078,0.006375007
4.999999554,-2.999999732,1.999999821,4.46E-08,-2.68E-08,1.79E-08,1,0,0,0,5.033188569,-2.942893423,1.902285308,-0.008304478,-0.014542699,-0.002428833
4.999999558,-2.999999735,1.999999823,4.42E-08,-2.65E-08,1.77E-08,1,0,0,0,4.905706464,-3.117436577,1.96033423,-0.000155151,0.004574315,0.021616632
4.999999562,-2.999999737,1.999999825,4.38E-08,-2.63E-08,1.75E-08,1,0,0,0,5.047093055,-3.054004971,1.988514903,-0.014895235,0.017444738,0.003942599
4.999999567,-2.99999974,1.999999827,4.33E-08,-2.60E-08,1.73E-08,1,0,0,0,4.948124229,-3.160613183,1.884991333,0.002953007,-0.017540318,0.025607848
4.999999571,-2.999999743,1.999999828,4.29E-08,-2.57E-08,1.72E-08,1,0,0,0,4.949294624,-2.808442353,1.883823188,0.002491299,0.008924002,-0.002512226
4.999999575,-2.999999745,1.99999983,4.25E-08,-2.55E-08,1.70E-08,1,0,0,0,4.918139981,-2.859627489,1.995891799,-0.001139796,-0.003823303,0.011958129
4.99999958,-2.999999748,1.999999832,4.20E-08,-2.52E-08,1.68E-08,1,0,0,0,4.891006844,-2.795688773,1.766416549,-0.005589359,-0.000152373,-0.002782242
4.999999584,-2.99999975,1.999999834,4.16E-08,-2.50E-08,1.66E-08,1,0,0,0,4.954667305,-2.97256648,2.07580075,0.001863346,0.019555963,-0.008470001
4.999999588,-2.999999753,1.999999835,4.12E-08,-2.47E-08,1.65E-08,1,0,0,0,4.982099485,-3.079829753,2.011883782,-0.000154297,0.000282553,-0.005927495
4.999999592,-2.999999755,1.999999837,4.08E-08,-2.45E-08,1.63E-08,1,0,0,0,4.896748499,-3.093660864,1.872710214,-0.002257189,-0.002892602,-0.00032184
4.999999596,-2.999999758,1.999999838,4.04E-08,-2.42E-08,1.62E-08,1,0,0,0,4.855140389,-2.805677909,2.037503867,-0.002157444,0.004464931,-0.003555141
4.9999996,-2.99999976,1.99999984,4.00E-08,-2.40E-08,1.60E-08,1,0,0,0,4.815763905,-3.0648354,1.910104489,-0.005373951,0.013976932,-0.009061279
4.999999604,-2.999999763,1.999999842,3.96E-08,-2.37E-08,1.58E-08,1,0,0,0,5.136307404,-2.940377743,1.905476801,-0.019146821,0.002726583,-0.009462147
4.999999608,-2.999999765,1.999999843,3.92E-08,-2.35E-08,1.57E-08,1,0,0,0,5.110755761,-3.052614371,2.080563969,0.00276733,-0.005302006,-0.001304397
4.999999612,-2.999999767,1.999999845,3.88E-08,-2.33E-08,1.55E-08,1,0,0,0,5.094211884,-3.025832452,2.076348981,-0.022650864,-0.000768677,0.013679672
4.999999616,-2.99999977,1.999999846,3.84E-08,-2.30E-08,1.54E-08,1,0,0,0,4.843717857,-2.892773002,1.785696484,-0.010236562,-0.001555846,-0.00789709
4.99999962,-2.999999772,1.999999848,3.80E-08,-2.28E-08,1.52E-08,1,0,0,0,5.192283507,-3.097502888,2.117549153,0.012995127,-0.000799633,0.006675707
4.999999624,-2.999999774,1.999999849,3.76E-08,-2.26E-08,1.51E-08,1,0,0,0,5.106543835,-2.977440762,1.924782312,-0.013619482,-0.002369892,-0.001846702
4.999999627,-2.999999776,1.999999851,3.73E-08,-2.24E-08,1.49E-08,1,0,0,0,5.0406161,-3.034584933,1.851903224,0.008264111,-0.014050015,0.0023868
4.999999631,-2.999999779,1.999999852,3.69E-08,-2.21E-08,1.48E-08,1,0,0,0,5.038739876,-3.019104952,1.938546087,-0.009820535,-0.013891336,-0.00690549
4.999999635,-2.999999781,1.999999854,3.65E-08,-2.19E-08,1.46E-08,1,0,0,0,5.041724871,-3.18397802,1.91783974,-0.006766258,-0.007134925,-0.002646242
4.999999638,-2.999999783,1.999999855,3.62E-08,-2.17E-08,1.45E-08,1,0,0,0,4.996573914,-2.82750901,1.93326688,-0.000358568,-0.014446868,0.009683779
4.999999642,-2.999999785,1.999999857,3.58E-08,-2.15E-08,1.43E-08,1,0,0,0,5.074422675,-3.04750044,2.205099443,0.000904815,-0.010248247,-0.00624512
4.999999646,-2.999999787,1.999999858,3.54E-08,-2.13E-08,1.42E-08,1,0,0,0,4.938864462,-3.011901448,1.98747065,0.000938207,-0.011278024,0.000420856
4.999999649,-2.99999979,1.99999986,3.51E-08,-2.10E-08,1.40E-08,1,0,0,0,4.868368693,-3.068885856,1.993377279,-0.001883321,-0.011521852,-0.007411153
4.999999653,-2.999999792,1.999999861,3.47E-08,-2.08E-08,1.39E-08,1,0,0,0,5.13271169,-3.018747627,1.758054799,-0.010468632,-0.003453678,0.003371925
4.999999656,-2.999999794,1.999999862,3.44E-08,-2.06E-08,1.38E-08,1,0,0,0,4.848947673,-2.977519359,2.075934568,0.011692857,0.002832531,-0.006471457
4.99999966,-2.999999796,1.999999864,3.40E-08,-2.04E-08,1.36E-08,1,0,0,0,4.981425764,-2.960329737,1.878597818,-0.003587186,-0.00973591,-0.007274303
4.999999663,-2.999999798,1.999999865,3.37E-08,-2.02E-08,1.35E-08,1,0,0,0,5.128820288,-2.9920852,2.067755665,-0.002699687,-0.011481971,0.006714063
4.999999666,-2.9999998,1.999999867,3.34E-08,-2.00E-08,1.33E-08,1,0,0,0,4.892772588,-2.847769697,1.918443119,0.000701788,-0.003513986,0.0125399
4.99999967,-2.999999802,1.999999868,3.30E-08,-1.98E-08,1.32E-08,1,0,0,0,4.934676411,-3.040248657,1.975831631,-0.003811021,-0.009110115,-0.012828137
4.999999673,-2.999999804,1.999999869,3.27E-08,-1.96E-08,1.31E-08,1,0,0,0,4.910911753,-3.011721229,2.043215014,-0.019561204,0.01417894,-0.015182804
4.999999676,-2.999999806,1.999999871,3.24E-08,-1.94E-08,1.29E-08,1,0,0,0,4.967020241,-2.945469614,1.94764994,0.010177874,0.020067763,0.014269714
4.99999968,-2.999999808,1.999999872,3.20E-08,-1.92E-08,1.28E-08,1,0,0,0,5.125855215,-2.919843276,1.953559506,0.01062621,0.012688154,-0.007096361
4.999999683,-2.99999981,1.999999873,3.17E-08,-1.90E-08,1.27E-08,1,0,0,0,5.102354734,-3.074827709,2.000243056,-0.005364942,0.008649771,-0.009444629
4.999999686,-2.999999812,1.999999874,3.14E-08,-1.88E-08,1.26E-08,1,0,0,0,5.026191049,-2.935333027,2.016274433,-0.000837485,0.006340488,0.006038393
4.999999689,-2.999999813,1.999999876,3.11E-08,-1.87E-08,1.24E-08,1,0,0,0,4.972773402,-3.086292641,1.78628247,0.005761943,-0.001879838,0.013980224
4.999999692,-2.999999815,1.999999877,3.08E-08,-1.85E-08,1.23E-08,1,0,0,0,4.992771797,-2.91700371,2.16936724,-0.012969236,-0.018654547,0.009086176
4.999999695,-2.999999817,1.999999878,3.05E-08,-1.83E-08,1.22E-08,1,0,0,0,4.822165805,-3.018654921,1.914228832,-0.019832416,0.000702599,0.027096328
4.999999698,-2.999999819,1.999999879,3.02E-08,-1.81E-08,1.21E-08,1,0,0,0,5.083162604,-3.005001721,2.054954423,0.001409236,0.003491953,0.017088269
4.999999701,-2.999999821,1.999999881,2.99E-08,-1.79E-08,1.19E-08,1,0,0,0,5.069802368,-2.899750019,1.888104039,0.003554712,-0.00893291,0.006601363
4.999999704,-2.999999823,1.999999882,2.96E-08,-1.77E-08,1.18E-08,1,0,0,0,5.105577147,-3.155799456,1.858332547,-0.000152985,0.010409964,0.018555072
4.999999707,-2.999999824,1.999999883,2.93E-08,-1.76E-08,1.17E-08,1,0,0,0,5.053146763,-3.085395437,1.872502036,-0.003177621,0.012996539,-0.00380804
4.99999971,-2.999999826,1.999999884,2.90E-08,-1.74E-08,1.16E-08,1,0,0,0,4.829091198,-2.832412321,1.928651568,-0.005087304,-0.003205414,0.004693246
4.999999713,-2.999999828,1.999999885,2.87E-08,-1.72E-08,1.15E-08,1,0,0,0,4.998917437,-3.18848153,2.091308317,0.008946792,-0.004230525,-0.000616524
4.999999716,-2.99999983,1.999999886,2.84E-08,-1.70E-08,1.14E-08,1,0,0,0,4.926699067,-3.0530222,1.93654444,-0.010028763,0.016104246,0.008863496
4.999999719,-2.999999831,1.999999888,2.81E-08,-1.69E-08,1.12E-08,1,0,0,0,4.943197238,-2.985888988,2.185653798,0.00233984,0.013636362,0.004263193
4.999999722,-2.999999833,1.999999889,2.78E-08,-1.67E-08,1.11E-08,1,0,0,0,5.012702128,-2.923819889,2.1596389,0.012787908,0.002577631,-0.013798819
4.999999724,-2.999999835,1.99999989,2.76E-08,-1.65E-08,1.10E-08,1,0,0,0,5.082247674,-2.910361977,1.869735742,-0.004263567,0.009184518,-0.00853329
4.999999727,-2.999999836,1.999999891,2.73E-08,-1.64E-08,1.09E-08,1,0,0,0,5.141585505,-3.099430085,1.956413181,0.008596701,0.016337442,-0.005393906
4.99999973,-2.999999838,1.999999892,2.70E-08,-1.62E-08,1.08E-08,1,0,0,0,4.96575157,-3.082353314,1.852384503,-0.005617669,-0.001154993,-0.003123676
4.999999733,-2.99999984,1.999999893,2.67E-08,-1.60E-08,1.07E-08,1,0,0,0,5.013703142,-3.146633082,2.011269928,0.011011811,-0.012898952,0.000925959
4.999999735,-2.999999841,1.999999894,2.65E-08,-1.59E-08,1.06E-08,1,0,0,0,5.000864135,-2.953127054,2.055075588,-0.010039891,-0.007232925,0.004725752
4.999999738,-2.999999843,1.999999895,2.62E-08,-1.57E-08,1.05E-08,1,0,0,0,5.012724648,-2.909836367,2.024195119,-0.003927603,-0.012246003,-0.005582321
4.999999741,-2.999999844,1.999999896,2.59E-08,-1.56E-08,1.04E-08,1,0,0,0,4.842851589,-2.971010943,1.961727671,-0.001225559,-0.006562437,-0.008217625
4.999999743,-2.999999846,1.999999897,2.57E-08,-1.54E-08,1.03E-08,1,0,0,0,5.121283097,-3.163027651,1.980926267,0.004165101,0.005175297,-0.01518613
4.999999746,-2.999999847,1.999999898,2.54E-08,-1.53E-08,1.02E-08,1,0,0,0,5.057554547,-3.073767509,2.086529447,0.019927474,-0.006963438,0.00277834
4.999999748,-2.999999849,1.999999899,2.52E-08,-1.51E-08,1.01E-08,1,0,0,0,5.114930912,-3.166421327,2.040828533,-0.005495549,0.010038574,0.001709938
4.999999751,-2.99999985,1.9999999,2.49E-08,-1.50E-08,9.97E-09,1,0,0,0,5.023507518,-2.891383035,1.900696197,0.009097544,0.017170951,-0.005747573
4.999999753,-2.999999852,1.999999901,2.47E-08,-1.48E-08,9.87E-09,1,0,0,0,4.870993804,-3.019900734,1.957044438,-0.013487949,-0.014176702,0.01132153
4.999999756,-2.999999853,1.999999902,2.44E-08,-1.47E-08,9.77E-09,1,0,0,0,4.911828938,-2.920878166,2.045340233,0.013092101,-0.005128446,-0.000447766
4.999999758,-2.999999855,1.999999903,2.42E-08,-1.45E-08,9.67E-09,1,0,0,0,5.199871265,-3.061757867,1.950122392,0.000824339,-0.001563092,0.004146508
4.999999761,-2.999999856,1.999999904,2.39E-08,-1.44E-08,9.58E-09,1,0,0,0,4.91502474,-3.136992691,2.123210133,0.004327419,-0.015875314,-0.013090078
4.999999763,-2.999999858,1.999999905,2.37E-08,-1.42E-08,9.48E-09,1,0,0,0,4.969481417,-3.039499227,2.113358641,0.002113508,-0.004449779,-0.002828866
4.999999765,-2.999999859,1.999999906,2.35E-08,-1.41E-08,9.39E-09,1,0,0,0,5.041887233,-3.086001309,2.270249638,0.004045433,-0.016734467,-0.009307271
4.999999768,-2.999999861,1.999999907,2.32E-08,-1.39E-08,9.29E-09,1,0,0,0,4.75756153,-3.003437276,1.96025038,0.000238081,0.009322343,0.013767857
4.99999977,-2.999999862,1.999999908,2.30E-08,-1.38E-08,9.20E-09,1,0,0,0,5.016021991,-3.043784214,1.890803198,0.005090403,0.015327966,0.018782591
4.999999772,-2.999999863,1.999999909,2.28E-08,-1.37E-08,9.11E-09,1,0,0,0,5.123346081,-2.963780426,2.02873268,-0.002077425,0.005219338,8.40E-06
4.999999775,-2.999999865,1.99999991,2.25E-08,-1.35E-08,9.02E-09,1,0,0,0,4.845423233,-3.078108688,2.000026533,-0.009011721,-0.019528783,0.009623767
4.999999777,-2.999999866,1.999999911,2.23E-08,-1.34E-08,8.93E-09,1,0,0,0,4.849128166,-3.120495806,2.056497845,-0.011700869,0.009665057,0.012275365
4.999999779,-2.999999867,1.999999912,2.21E-08,-1.33E-08,8.84E-09,1,0,0,0,5.073635631,-3.028803819,1.959225777,0.008289387,-0.008939738,-0.004772898
4.999999781,-2.999999869,1.999999913,2.19E-08,-1.31E-08,8.75E-09,1,0,0,0,4.940250873,-3.047230477,1.996504254,0.004061922,0.013897995,-0.003241467
4.999999783,-2.99999987,1.999999913,2.17E-08,-1.30E-08,8.66E-09,1,0,0,0,5.142238862,-3.000447448,2.085329282,0.001682947,-0.003465137,-0.002737389
4.999999786,-2.999999871,1.999999914,2.14E-08,-1.29E-08,8.58E-09,1,0,0,0,5.017636054,-3.149846829,1.915789641,0.003265204,0.012129311,0.001916236
4.999999788,-2.999999873,1.999999915,2.12E-08,-1.27E-08,8.49E-09,1,0,0,0,4.970676405,-2.925820188,1.912176156,-0.012071506,-0.019499144,0.001631944
4.99999979,-2.999999874,1.999999916,2.10E-08,-1.26E-08,8.40E-09,1,0,0,0,4.864591991,-2.907429115,1.942605718,-0.006832094,-0.013268711,0.007719476
4.999999792,-2.999999875,1.999999917,2.08E-08,-1.25E-08,8.32E-09,1,0,0,0,4.989615888,-2.899243292,2.040965162,-0.000642402,0.005717288,0.003494017
4.999999794,-2.999999876,1.999999918,2.06E-08,-1.24E-08,8.24E-09,1,0,0,0,5.00734308,-2.962289403,1.946599363,-0.01308291,-0.005705442,-0.0019203
4.999999796,-2.999999878,1.999999918,2.04E-08,-1.22E-08,8.15E-09,1,0,0,0,4.948157401,-2.951029823,2.050485599,0.008081602,0.006778938,-0.003503829
4.999999798,-2.999999879,1.999999919,2.02E-08,-1.21E-08,8.07E-09,1,0,0,0,4.958707576,-2.916770065,1.996501461,-0.00026915,0.015746736,-0.00783612
4.9999998,-2.99999988,1.99999992,2.00E-08,-1.20E-08,7.99E-09,1,0,0,0,5.200361784,-3.105502376,2.059246779,0.005605558,-0.003251881,0.005318968
